"店铺","账号","视频标题","视频链接","发布时间","时长秒","播放量","点赞数","评论数","分享数","收藏数","互动率"
"ETCYY-US","etcyycloset","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7682751722879454478","2026-09-07T21:50:00+08:00","15","30","0","0","0","1","0"
"ETCYY-US","etcyycloset","#sohochic#AutumnLeafCamoTop #WomensFallFashion #VintageCamoSweatshirt...","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7680572095163682061","2026-09-01T23:52:00+08:00","15","30","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","ruffled sleeve striped shirt dress#maxidress #summerdress #fashionfin...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7681610391650094349","2026-09-04T17:32:51+08:00","13","29","0","0","0","0","0"
"ETCYY-US","etcyy.daily","#ootd #tiktokshop #denimfashion #streetwearstyle","https://www.tiktok.com/@MS4wLjABAAAAIn9Zn1XR3yoPHf7kI7b0dNMyczGiKiCXWt5uQC6k58sBwWdTeJeAX0uzcfrXFpcE/video/7681619231095393567","2026-09-04T20:37:00+08:00","15","29","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7678630279312903437","2026-08-27T19:18:00+08:00","15","29","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#ootd #tiktokshop #denimfashion #streetwearstyle","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7681973790535961886","2026-09-05T18:32:00+08:00","15","29","0","0","0","0","0"
"ETCYY","etfashion.chic","criss-cross cutout swimwear#swimwear #SwimsuitKiller #onepieceswimsui...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7681228878488079629","2026-09-03T16:51:24+08:00","14","29","0","0","0","0","0"
"ETCYY-US","etcyy.style","#WorkFromHomeBlouse #CozyWorkWear #WomensLongSleeveTop #BusinessCasua...","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7680116943013170446","2026-08-31T18:26:00+08:00","15","28","1","0","0","0","0.03571428571428571"
"ETCYY-US","etcyy.outfits","#ootd#UniqueDesignShirt #WomensFashionBlouse#NavyBlueLayeredBlouse","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7678645569048366367","2026-08-27T17:47:24+08:00","15","28","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#sohochic#FallVibesSweatshirt #WomensCozyTop #SeasonalFashionSweatshi...","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7680553559665970446","2026-09-01T22:39:00+08:00","15","28","0","0","0","0","0"
"ETCYY-US","etcyy.shop","best mall find today#sweater #blouse #tiktokshopbacktoschool #fyp","https://www.tiktok.com/@MS4wLjABAAAAk77v-F906GlGTkZZ5pEuTXeDeihRllX-eae_barUoG6rv7_TlXAxE563gn3C1XXo/video/7681967658480225566","2026-09-05T16:38:49+08:00","10","27","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7682749922818428190","2026-09-07T21:44:00+08:00","15","27","0","0","0","0","0"
"ETCYY-US","etcyy.glam","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAI95MRpE0J2k31jCljJSn-F0-knBxN1H-2B629ifUTuROBthPTMhoEBgJdtPsHfIL/video/7681584141938314527","2026-09-04T19:32:00+08:00","15","27","0","0","0","0","0"
"ETCYY-US","etcyyfashion.us","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAp926TyS2DAQENQPGFLeFUMmbKXdhwNitFIkicm5Aw5Ep27vC7G5qDsoD_An3R6JY/video/7681985209826299149","2026-09-05T19:17:00+08:00","15","27","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7681621214380576013","2026-09-04T20:43:00+08:00","15","27","0","0","0","0","0"
"ETCYY-US","etcyytrend","😔😔😘😘😘😩😩","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7676764807864831263","2026-08-22T16:08:50+08:00","15","27","0","0","0","0","0"
"ETCYY","etcyy.girl","faux layered denim tee#Sweater #Pullover #Preppy #tiktokshopbacktosch...","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7681595838467951885","2026-09-04T16:36:18+08:00","15","27","0","0","0","0","0"
"ETCYY-US","etcyy_chic7","Comment “Autumn“，If you want a discount#jacket #outfit #fyp","https://www.tiktok.com/@MS4wLjABAAAAOZlo8VLhFzwQxaJz__FbmqrJNInlS5egBBy6-UlIZAlLyOJpocLBFn8VCUkjTHxW/video/7682695583471095054","2026-09-07T15:43:59+08:00","10","26","1","0","0","0","0.038461538461538464"
"ETCYY-US","etcyy.style","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7681970682606963982","2026-09-05T19:20:00+08:00","15","26","0","0","0","0","0"
"ETCYY-US","etcyy.style","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7680865154610875661","2026-09-02T19:49:00+08:00","15","26","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ContrastPanelSweater #RibbedKnitTop #LongSleeveWorkShirt #DesignerLa...","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7680096362809003277","2026-08-31T20:07:00+08:00","15","26","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7682753692801535263","2026-09-07T19:28:52+08:00","15","26","0","0","0","0","0"
"ETCYY-US","etcyy.style.us","#StripedLayeredBlouse #WomensKnitShirt #SmartCasualOutfit #NavyWorkT","https://www.tiktok.com/@MS4wLjABAAAAyvCdZacPbOoMqVoNHx1jnTFM61na9G5Hmne_0LuLgNtdyQEUZoM7QHng8OcMCeDe/video/7679395857434823966","2026-08-29T20:49:00+08:00","15","26","0","0","0","0","0"
"ETCYY","etcyychic","don’t let summer end without grabbing this viral monokini on sale#swi...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7681968590513392926","2026-09-05T16:42:40+08:00","15","26","0","0","0","0","0"
"ETCYY","etcyychic","on clearance#swimwear #SwimsuitKiller #onepieceswimsuit #monokini #oo...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7681242442376432927","2026-09-03T17:43:56+08:00","13","26","0","0","0","0","0"
"ETCYY-US","etcyy.shop","belted ruffled stripe dress#maxidress #summerdress #fashionfinds #Dea...","https://www.tiktok.com/@MS4wLjABAAAAk77v-F906GlGTkZZ5pEuTXeDeihRllX-eae_barUoG6rv7_TlXAxE563gn3C1XXo/video/7681225741807127839","2026-09-03T16:39:52+08:00","15","25","1","0","0","0","0.04"
"ETCYY-US","etcyy.vibes","#ootd#ButtonDetailBlouse #WomensFashionBlouse#UniqueDesignShirt","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7679391473795632414","2026-08-29T19:44:00+08:00","15","25","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7682752980872957214","2026-09-07T19:25:40+08:00","15","25","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ContrastPanelSweater #RibbedKnitTop #LongSleeveWorkShirt #DesignerLa...","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7680103401593621791","2026-08-31T22:34:00+08:00","15","25","0","0","0","0","0"
"ETCYY-US","etcyylooks","TikTok video #7678223548468497678","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7678223548468497678","2026-08-26T14:29:05+08:00","11","25","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7682753620114263327","2026-09-07T21:57:00+08:00","15","25","0","0","0","0","0"
"ETCYY","etcyychic","marked-down cutout piece#swimwear #SwimsuitKiller #onepieceswimsuit #...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7681612906932358431","2026-09-04T17:41:35+08:00","11","25","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#WorkFromHomeBlouse #CozyWorkWear #WomensLongSleeveTop #BusinessCasua...","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7679394798536510733","2026-08-29T19:44:00+08:00","15","24","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#ootd #tiktokshop #denimfashion #streetwearstyle","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7681618369849642271","2026-09-04T20:33:00+08:00","15","24","0","0","0","0","0"
"ETCYY-US","etcyywears","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAZ79LMZFS-icRZjdE7C2BragqlZXfRKdeJ1H08NhO17EzAka-g_0oBEmtg9Z4nERS/video/7681213498965232926","2026-09-03T23:22:00+08:00","15","24","0","0","0","0","0"
"ETCYY-US","etcyy.style.us","#StripedLayeredBlouse #WomensKnitShirt #SmartCasualOutfit #NavyWorkT","https://www.tiktok.com/@MS4wLjABAAAAyvCdZacPbOoMqVoNHx1jnTFM61na9G5Hmne_0LuLgNtdyQEUZoM7QHng8OcMCeDe/video/7679395560188546335","2026-08-29T19:47:00+08:00","15","24","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#Sweater #outfit #fyp","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7682708818098162957","2026-09-07T16:35:07+08:00","12","23","0","0","0","0","0"
"ETCYY-US","etcyy.shop","Comment “sale“，If you want a discount#dress #outfit #fyp #DealsForYou...","https://www.tiktok.com/@MS4wLjABAAAAk77v-F906GlGTkZZ5pEuTXeDeihRllX-eae_barUoG6rv7_TlXAxE563gn3C1XXo/video/7683096589140757790","2026-09-08T17:38:57+08:00","13","23","0","0","0","0","0"
"ETCYY-US","etcyy.shop","Comment “sale“，If you want a discount#dress #outfit #fyp #DealsForYou...","https://www.tiktok.com/@MS4wLjABAAAAk77v-F906GlGTkZZ5pEuTXeDeihRllX-eae_barUoG6rv7_TlXAxE563gn3C1XXo/video/7683080786857250079","2026-09-08T16:37:41+08:00","13","23","0","0","0","0","0"
"ETCYY-US","etcyy_chic7","best mall find today#Sweater #Pullover #Preppy #tiktokshopbacktoschoo...","https://www.tiktok.com/@MS4wLjABAAAAOZlo8VLhFzwQxaJz__FbmqrJNInlS5egBBy6-UlIZAlLyOJpocLBFn8VCUkjTHxW/video/7681227499421945102","2026-09-03T16:46:01+08:00","10","23","0","0","0","0","0"
"ETCYY-US","etcyyus","80'S#shirts #cowboy #ootd #tiktokshopbacktoschool","https://www.tiktok.com/@MS4wLjABAAAAyS0K7XiI6U2qU30yfAAxxzCeJhmkiy9nNrpamMAoKTZA6z_yoqAbUo4uI9Zh9AzN/video/7676418180243410207","2026-08-21T17:43:24+08:00","15","23","0","0","0","0","0"
"ETCYY-US","etcyy.style","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7682752673799572750","2026-09-07T19:25:29+08:00","15","23","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7680850623113334030","2026-09-02T18:53:00+08:00","15","23","0","0","0","0","0"
"ETCYY-US","etcyyfashion.us","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAp926TyS2DAQENQPGFLeFUMmbKXdhwNitFIkicm5Aw5Ep27vC7G5qDsoD_An3R6JY/video/7681614412381244685","2026-09-04T19:17:00+08:00","15","23","0","0","0","0","0"
"ETCYY-US","etcyytrend","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7681210747745094943","2026-09-04T00:11:00+08:00","15","23","0","0","0","0","0"
"ETCYY","etcyychic","Comment “sale“，If you want a discount#swimwear #bikini #ootd #fyp","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7682710217993227550","2026-09-07T16:40:09+08:00","15","23","0","0","0","0","0"
"ETCYY-US","etcyy_chic7","Comment “Autumn“，If you want a discount#jacket #outfit #fyp","https://www.tiktok.com/@MS4wLjABAAAAOZlo8VLhFzwQxaJz__FbmqrJNInlS5egBBy6-UlIZAlLyOJpocLBFn8VCUkjTHxW/video/7682710893330779405","2026-09-07T16:43:26+08:00","10","22","1","0","0","0","0.045454545454545456"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7678234044022263053","2026-08-26T15:09:48+08:00","15","22","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7682752862853565726","2026-09-07T21:54:00+08:00","15","22","1","0","0","0","0.045454545454545456"
"ETCYY","etcyy.girl","denim patchwork knit top#Sweater #Pullover #Preppy #tiktokshopbacktos...","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7681966729387461901","2026-09-05T16:36:01+08:00","12","22","0","0","0","0","0"
"ETCYY","etfashion.chic","crossover front swimsuit#swimwear #SwimsuitKiller #onepieceswimsuit #...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7682356816386329869","2026-09-06T17:49:47+08:00","15","22","0","0","0","0","0"
"ETCYY","etcyychic","summer clearance#swimwear #SwimsuitKiller #onepieceswimsuit #monokini...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7681211119242956063","2026-09-03T15:43:13+08:00","10","22","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681244686513638687","2026-09-03T19:22:00+08:00","15","21","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#ootd#UniqueDesignShirt #WomensFashionBlouse#NavyBlueLayeredBlouse","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7680093813649444126","2026-08-31T16:56:00+08:00","15","21","0","0","0","0","0"
"ETCYY-US","etcyy.style.us","#StripedLayeredBlouse #WomensKnitShirt #SmartCasualOutfit #NavyWorkT","https://www.tiktok.com/@MS4wLjABAAAAyvCdZacPbOoMqVoNHx1jnTFM61na9G5Hmne_0LuLgNtdyQEUZoM7QHng8OcMCeDe/video/7680130815925456159","2026-08-31T20:20:00+08:00","15","21","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681967787190848782","2026-09-05T19:09:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7678624650833808671","2026-08-27T18:55:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyyfashion.us","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAp926TyS2DAQENQPGFLeFUMmbKXdhwNitFIkicm5Aw5Ep27vC7G5qDsoD_An3R6JY/video/7682751789224987918","2026-09-07T20:52:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyycloset","#RelaxedFitBlouse#BlueWhiteStripeTop#ChicOfficeBlouse #LayeredFashionTop","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7680122295641230605","2026-08-31T17:48:06+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyycloset","#RelaxedFitBlouse#BlueWhiteStripeTop#ChicOfficeBlouse #LayeredFashionTop","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7679396336499821837","2026-08-29T19:51:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7682753503416028446","2026-09-07T20:57:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyy.style.us","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAyvCdZacPbOoMqVoNHx1jnTFM61na9G5Hmne_0LuLgNtdyQEUZoM7QHng8OcMCeDe/video/7680891832645078303","2026-09-02T20:33:00+08:00","15","20","0","0","0","0","0"
"ETCYY-US","etcyy.style","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7681970415962508557","2026-09-05T18:19:00+08:00","15","19","1","0","0","0","0.05263157894736842"
"ETCYY-US","etcyy.vibes","#tiktok #tiktokshop #tood ","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7678230281647574303","2026-08-26T14:55:15+08:00","15","19","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7681968368655650062","2026-09-05T19:11:00+08:00","15","19","0","0","0","0","0"
"ETCYY","etcyy.girl","faux 2-piece denim polo#Sweater #Pullover #Preppy #tiktokshopbacktosc...","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7682368554963913998","2026-09-06T18:35:46+08:00","12","19","0","0","0","0","0"
"ETCYY","etfashion.chic","scalloped edge cutout swimsuit#swimwear #SwimsuitKiller #onepieceswim...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7681583888640101645","2026-09-04T15:50:09+08:00","13","19","0","0","0","0","0"
"ETCYY","etfashion.chic","high-waist look one-piece#swimwear #SwimsuitKiller #onepieceswimsuit ...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7681245037979553038","2026-09-03T17:54:02+08:00","10","19","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7681972519577898253","2026-09-05T19:27:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#WorkFromHomeBlouse #CozyWorkWear #WomensLongSleeveTop #BusinessCasua...","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7679394784498240781","2026-08-29T20:44:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#ootd #tiktokshop #denimfashion #streetwearstyle","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7681618219299310879","2026-09-04T19:32:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyycloset","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7681985638299684110","2026-09-05T19:19:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7681620389742611725","2026-09-04T20:40:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyytrend","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7681210397256453407","2026-09-03T21:10:00+08:00","15","18","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","the sheer sleeve detail is pure magic 💫✨#mesh #blouse #outfit #tiktok...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7679383870202039566","2026-08-29T17:33:02+08:00","11","17","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","lace fit is 🖤#mesh #blouse #outfit #tiktokshopbacktoschool #backtoschool","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7679368319421418766","2026-08-29T16:32:37+08:00","14","17","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681967613047573774","2026-09-05T18:09:00+08:00","15","17","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681615998717267213","2026-09-04T19:23:00+08:00","15","17","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7677501054203841805","2026-08-24T17:16:00+08:00","15","17","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7681204077832768782","2026-09-03T23:44:00+08:00","15","17","0","0","0","0","0"
